"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.154324696E1,2.510919094E0,7.766790390E0,5.168482780E0
5.154525165E1,2.496553898E0,7.747636795E0,5.197213173E0
5.154725717E1,2.486977100E0,7.738059998E0,5.178059578E0
5.154926347E1,2.472611904E0,7.728483200E0,5.178059578E0
5.155127051E1,2.458246708E0,7.718906403E0,5.158905983E0
5.155327816E1,2.463035107E0,7.714118004E0,5.163694382E0
5.155528634E1,2.463035107E0,7.709329605E0,5.158905983E0
5.155729493E1,2.458246708E0,7.718906403E0,5.144540787E0
5.155930379E1,2.477400303E0,7.718906403E0,5.130175591E0
5.156131264E1,2.496553898E0,7.704541206E0,5.106233597E0
5.156331879E1,2.530072689E0,7.718906403E0,5.072714806E0
5.156532499E1,2.554014683E0,7.733271599E0,5.077503204E0
5.156733124E1,2.582745075E0,7.752425194E0,5.072714806E0
5.156934290E1,2.630629063E0,7.757213593E0,5.053561211E0
5.157134410E1,2.659359455E0,7.762001991E0,5.058349609E0
5.157334545E1,2.697666883E0,7.771578789E0,5.072714806E0
5.157534712E1,2.740762472E0,7.790732384E0,5.082291603E0
5.157734926E1,2.774281263E0,7.824251175E0,5.130175591E0
5.157935196E1,2.817376852E0,7.819462776E0,5.139752388E0
5.158135535E1,2.831742048E0,7.848193169E0,5.173271179E0
5.158335946E1,2.841318846E0,7.843404770E0,5.197213173E0
5.158536431E1,2.865260839E0,7.843404770E0,5.197213173E0
5.158736988E1,2.874837637E0,7.857769966E0,5.230731964E0
5.158937618E1,2.870049238E0,7.872135162E0,5.269039154E0
5.159138316E1,2.850895643E0,7.881711960E0,5.264250755E0
5.159339071E1,2.850895643E0,7.881711960E0,5.273828030E0
5.159539874E1,2.874837637E0,7.886500359E0,5.273828030E0
5.159740780E1,2.884414434E0,7.876923561E0,5.292981625E0
5.159941775E1,2.908356428E0,7.876923561E0,5.269039154E0
5.160142743E1,2.898779631E0,7.881711960E0,5.264250755E0
5.160343301E1,2.917933226E0,7.900865555E0,5.254673958E0
5.160543587E1,2.932298422E0,7.920019150E0,5.245097160E0
5.160743894E1,2.922721624E0,7.920019150E0,5.225943565E0
5.160944228E1,2.937086821E0,7.915230751E0,5.206789970E0
5.161144597E1,2.946663857E0,7.943961143E0,5.202001572E0
5.161345009E1,2.922721624E0,7.958326340E0,5.139752388E0
5.161545467E1,2.941875219E0,7.963114738E0,5.139752388E0
5.161745972E1,2.951452255E0,8.001421928E0,5.125387192E0
5.161946524E1,2.961029053E0,7.996633530E0,5.125387192E0
5.162147124E1,2.970605850E0,7.977479935E0,5.139752388E0
5.162347764E1,2.961029053E0,7.991845131E0,5.120598793E0
5.162548441E1,2.956240654E0,7.996633530E0,5.130175591E0
5.162749150E1,2.956240654E0,7.982268333E0,5.091868401E0
5.162949884E1,2.922721624E0,7.982268333E0,5.115810394E0
5.163150634E1,2.913144827E0,7.977479935E0,5.125387192E0
5.163351389E1,2.903568029E0,7.987056732E0,5.091868401E0
5.163552686E1,2.884414434E0,7.972691536E0,5.087080002E0
5.163752743E1,2.870049238E0,7.958326340E0,5.063138008E0
5.163952816E1,2.846107244E0,7.958326340E0,5.034407616E0
5.164152926E1,2.850895643E0,7.939172745E0,5.020042419E0
5.164353087E1,2.807800055E0,7.943961143E0,4.981735229E0
5.164553316E1,2.798223257E0,7.939172745E0,4.953004837E0
5.164753624E1,2.817376852E0,7.934384346E0,4.924274445E0
5.164954014E1,2.798223257E0,7.939172745E0,4.905120850E0
5.165154493E1,2.807800055E0,7.920019150E0,4.885967255E0
5.165355061E1,2.807800055E0,7.910442352E0,4.876390457E0
5.165555712E1,2.779069662E0,7.929595947E0,4.871602058E0
5.165756436E1,2.783858061E0,7.929595947E0,4.852448463E0
5.165957228E1,2.793434858E0,7.934384346E0,4.842871666E0
5.166158071E1,2.783858061E0,7.929595947E0,4.852448463E0
5.166358957E1,2.798223257E0,7.958326340E0,4.852448463E0
5.166559842E1,2.807800055E0,7.958326340E0,4.885967255E0
5.166760738E1,2.807800055E0,7.963114738E0,4.866813660E0
5.166961363E1,2.831742048E0,7.963114738E0,4.895544052E0
5.167161993E1,2.846107244E0,7.958326340E0,4.881178856E0
5.167363165E1,2.855684042E0,7.963114738E0,4.905120850E0
5.167563300E1,2.850895643E0,7.972691536E0,4.890755653E0
5.167763452E1,2.860472441E0,7.977479935E0,4.890755653E0
5.167963634E1,2.874837637E0,7.967903137E0,4.895544052E0
5.168163858E1,2.841318846E0,7.963114738E0,4.881178856E0
5.168364139E1,2.874837637E0,7.943961143E0,4.871602058E0
5.168564483E1,2.850895643E0,7.948749542E0,4.881178856E0
5.168764894E1,2.846107244E0,7.939172745E0,4.876390457E0
5.168965379E1,2.850895643E0,7.934384346E0,4.876390457E0
5.169165936E1,2.817376852E0,7.934384346E0,4.885967255E0
5.169366561E1,2.817376852E0,7.924807549E0,4.876390457E0
5.169567248E1,2.807800055E0,7.934384346E0,4.881178856E0
5.169767993E1,2.798223257E0,7.924807549E0,4.900332451E0
5.169968785E1,2.793434858E0,7.900865555E0,4.909909248E0
5.170169613E1,2.774281263E0,7.910442352E0,4.929062843E0
5.170370441E1,2.769492865E0,7.891288757E0,4.938639641E0
5.170571280E1,2.759916067E0,7.891288757E0,4.938639641E0
5.170771847E1,2.750339270E0,7.881711960E0,4.948216438E0
5.170972426E1,2.759916067E0,7.867346764E0,4.967370033E0
5.171173019E1,2.750339270E0,7.867346764E0,4.991312027E0
5.171373613E1,2.750339270E0,7.852981567E0,5.000888824E0
5.171574212E1,2.735974073E0,7.872135162E0,4.991312027E0
5.171774816E1,2.759916067E0,7.852981567E0,4.996100426E0
5.171975962E1,2.750339270E0,7.843404770E0,5.029619217E0
5.172176077E1,2.755127668E0,7.848193169E0,5.000888824E0
5.172376207E1,2.750339270E0,7.857769966E0,5.039196014E0
5.172576368E1,2.750339270E0,7.852981567E0,5.058349609E0
5.172776577E1,2.764704466E0,7.843404770E0,5.101445198E0
5.172976842E1,2.764704466E0,7.852981567E0,5.106233597E0
5.173177176E1,2.764704466E0,7.843404770E0,5.120598793E0
5.173377582E1,2.764704466E0,7.862558365E0,5.134963989E0
5.173578066E1,2.769492865E0,7.867346764E0,5.173271179E0
5.173778629E1,2.769492865E0,7.876923561E0,5.178059578E0
5.173979264E1,2.764704466E0,7.876923561E0,5.182847977E0
5.174179967E1,2.788646460E0,7.896077156E0,5.187636375E0
5.174380728E1,2.793434858E0,7.900865555E0,5.187636375E0
5.174581535E1,2.807800055E0,7.915230751E0,5.202001572E0
5.174782379E1,2.826953650E0,7.896077156E0,5.216366768E0
5.174983311E1,2.803011656E0,7.886500359E0,5.211578369E0
5.175184342E1,2.812588453E0,7.905653954E0,5.221155167E0
5.175384962E1,2.803011656E0,7.910442352E0,5.230731964E0
5.175585519E1,2.783858061E0,7.915230751E0,5.221155167E0
5.175785806E1,2.769492865E0,7.886500359E0,5.221155167E0
5.175986113E1,2.750339270E0,7.881711960E0,5.221155167E0
5.176186446E1,2.726397276E0,7.881711960E0,5.230731964E0
5.176386816E1,2.721608877E0,7.891288757E0,5.245097160E0
5.176587228E1,2.721608877E0,7.900865555E0,5.245097160E0
5.176787686E1,2.692878246E0,7.891288757E0,5.249885559E0
5.176988191E1,2.683301449E0,7.876923561E0,5.249885559E0
5.177188743E1,2.664147854E0,7.867346764E0,5.273828030E0
5.177389342E1,2.668936253E0,7.886500359E0,5.312135220E0
5.177589983E1,2.673724651E0,7.862558365E0,5.307346821E0
5.177790660E1,2.654571056E0,7.867346764E0,5.321712017E0
5.177991368E1,2.649782658E0,7.852981567E0,5.307346821E0
5.178192103E1,2.640205860E0,7.867346764E0,5.321712017E0
5.178392853E1,2.644994259E0,7.843404770E0,5.326500416E0
5.178593608E1,2.640205860E0,7.833827972E0,5.321712017E0
5.178794905E1,2.649782658E0,7.829039574E0,5.307346821E0
5.178994962E1,2.649782658E0,7.824251175E0,5.297770023E0
5.179195035E1,2.654571056E0,7.824251175E0,5.288193226E0
5.179395144E1,2.668936253E0,7.819462776E0,5.297770023E0
5.179595306E1,2.668936253E0,7.838616371E0,5.288193226E0
5.179795535E1,2.678513050E0,7.838616371E0,5.321712017E0
5.179995842E1,2.683301449E0,7.848193169E0,5.326500416E0
5.180196233E1,2.688089848E0,7.814674377E0,5.321712017E0
5.180396712E1,2.688089848E0,7.814674377E0,5.312135220E0
5.180597280E1,2.697666883E0,7.819462776E0,5.321712017E0
5.180797931E1,2.678513050E0,7.838616371E0,5.316923618E0
5.180998655E1,2.683301449E0,7.824251175E0,5.297770023E0
5.181199446E1,2.668936253E0,7.829039574E0,5.278616428E0
5.181400290E1,2.654571056E0,7.848193169E0,5.269039154E0
5.181601176E1,2.640205860E0,7.838616371E0,5.254673958E0
5.181802087E1,2.635417461E0,7.848193169E0,5.240308762E0
5.182003009E1,2.621052265E0,7.833827972E0,5.221155167E0
5.182203853E1,2.630629063E0,7.843404770E0,5.216366768E0
5.182404405E1,2.621052265E0,7.857769966E0,5.235520363E0
5.182604686E1,2.606687069E0,7.848193169E0,5.225943565E0
5.182804988E1,2.630629063E0,7.829039574E0,5.225943565E0
5.183005321E1,2.635417461E0,7.829039574E0,5.235520363E0
5.183205691E1,2.625840664E0,7.838616371E0,5.259462357E0
5.183406103E1,2.654571056E0,7.848193169E0,5.259462357E0
5.183606561E1,2.664147854E0,7.843404770E0,5.302558422E0
5.183807066E1,2.654571056E0,7.833827972E0,5.316923618E0
5.184007618E1,2.678513050E0,7.848193169E0,5.340865612E0
5.184208217E1,2.697666883E0,7.838616371E0,5.345654011E0
5.184408858E1,2.716820478E0,7.857769966E0,5.355230808E0
5.184609498E1,2.721608877E0,7.862558365E0,5.355230808E0
5.184810176E1,2.735974073E0,7.867346764E0,5.345654011E0
5.185010879E1,2.726397276E0,7.872135162E0,5.340865612E0
5.185211603E1,2.731185675E0,7.848193169E0,5.297770023E0
5.185412342E1,2.735974073E0,7.852981567E0,5.316923618E0
5.185613087E1,2.731185675E0,7.843404770E0,5.292981625E0
5.185814374E1,2.735974073E0,7.862558365E0,5.292981625E0
5.186014405E1,2.712032080E0,7.857769966E0,5.292981625E0
5.186214457E1,2.721608877E0,7.881711960E0,5.254673958E0
5.186414545E1,2.716820478E0,7.872135162E0,5.273828030E0
5.186614691E1,2.697666883E0,7.867346764E0,5.259462357E0
5.186814905E1,2.688089848E0,7.867346764E0,5.269039154E0
5.187015196E1,2.673724651E0,7.857769966E0,5.273828030E0
5.187215577E1,2.668936253E0,7.843404770E0,5.269039154E0
5.187416045E1,2.668936253E0,7.857769966E0,5.245097160E0
5.187616603E1,2.659359455E0,7.838616371E0,5.230731964E0
5.187817248E1,2.659359455E0,7.833827972E0,5.230731964E0
5.188017972E1,2.673724651E0,7.848193169E0,5.221155167E0
5.188218764E1,2.673724651E0,7.833827972E0,5.216366768E0
5.188419613E1,2.678513050E0,7.838616371E0,5.202001572E0
5.188620504E1,2.673724651E0,7.838616371E0,5.168482780E0
5.188821426E1,2.683301449E0,7.848193169E0,5.168482780E0
5.189022363E1,2.668936253E0,7.867346764E0,5.144540787E0
5.189223545E1,2.673724651E0,7.896077156E0,5.139752388E0
5.189424728E1,2.692878246E0,7.900865555E0,5.096656799E0
5.189624405E1,2.688089848E0,7.886500359E0,5.106233597E0
5.189824113E1,2.692878246E0,7.896077156E0,5.111021996E0
5.190023889E1,2.697666883E0,7.920019150E0,5.082291603E0
5.190223759E1,2.697666883E0,7.900865555E0,5.072714806E0
5.190423748E1,2.707243681E0,7.891288757E0,5.063138008E0
5.190623874E1,2.721608877E0,7.896077156E0,5.072714806E0
5.190824144E1,2.707243681E0,7.896077156E0,5.053561211E0
5.191024566E1,2.712032080E0,7.910442352E0,5.043984413E0
5.191225139E1,2.721608877E0,7.891288757E0,5.043984413E0
5.191425858E1,2.692878246E0,7.896077156E0,5.048772812E0
5.191626707E1,2.726397276E0,7.896077156E0,5.024830818E0
5.191827670E1,2.692878246E0,7.886500359E0,5.039196014E0
5.192028728E1,2.678513050E0,7.881711960E0,5.010465622E0
5.192229785E1,2.692878246E0,7.867346764E0,5.034407616E0
5.192430894E1,2.673724651E0,7.886500359E0,5.024830818E0
5.192632030E1,2.659359455E0,7.872135162E0,5.000888824E0
5.192832894E1,2.625840664E0,7.881711960E0,5.024830818E0
5.193034301E1,2.635417461E0,7.876923561E0,5.015254021E0
5.193234400E1,2.644994259E0,7.881711960E0,5.029619217E0
5.193434514E1,2.654571056E0,7.862558365E0,5.039196014E0
5.193634660E1,2.649782658E0,7.872135162E0,5.043984413E0
5.193834853E1,2.644994259E0,7.876923561E0,5.043984413E0
5.194035108E1,2.649782658E0,7.857769966E0,5.067926407E0
5.194235431E1,2.668936253E0,7.857769966E0,5.063138008E0
5.194435832E1,2.673724651E0,7.857769966E0,5.077503204E0
5.194636311E1,2.673724651E0,7.857769966E0,5.082291603E0
5.194836868E1,2.683301449E0,7.862558365E0,5.087080002E0
5.195037504E1,2.712032080E0,7.857769966E0,5.096656799E0
5.195238207E1,2.755127668E0,7.876923561E0,5.091868401E0
5.195438972E1,2.735974073E0,7.886500359E0,5.091868401E0
5.195639790E1,2.779069662E0,7.886500359E0,5.096656799E0
5.195840644E1,2.793434858E0,7.896077156E0,5.096656799E0
5.196041524E1,2.793434858E0,7.900865555E0,5.106233597E0
5.196242415E1,2.812588453E0,7.915230751E0,5.077503204E0
5.196443290E1,2.793434858E0,7.924807549E0,5.072714806E0
5.196643842E1,2.812588453E0,7.920019150E0,5.058349609E0
5.196844124E1,2.822165251E0,7.934384346E0,5.067926407E0
5.197044426E1,2.807800055E0,7.934384346E0,5.034407616E0
5.197244759E1,2.798223257E0,7.939172745E0,5.043984413E0
5.197445129E1,2.793434858E0,7.939172745E0,5.034407616E0
5.197645540E1,2.788646460E0,7.915230751E0,5.000888824E0
5.197845998E1,2.788646460E0,7.915230751E0,4.991312027E0
5.198046504E1,2.807800055E0,7.924807549E0,4.967370033E0
5.198247056E1,2.817376852E0,7.924807549E0,4.953004837E0
5.198447655E1,2.812588453E0,7.929595947E0,4.933851242E0
5.198648295E1,2.846107244E0,7.958326340E0,4.929062843E0
5.198848972E1,2.850895643E0,7.953537941E0,4.924274445E0
5.199049681E1,2.860472441E0,7.948749542E0,4.909909248E0
5.199250415E1,2.865260839E0,7.967903137E0,4.909909248E0
5.199451165E1,2.865260839E0,7.977479935E0,4.929062843E0
5.199651931E1,2.889202833E0,7.977479935E0,4.929062843E0
5.199852696E1,2.884414434E0,7.967903137E0,4.919486046E0
5.200053285E1,2.889202833E0,7.991845131E0,4.890755653E0
5.200253842E1,2.884414434E0,7.982268333E0,4.842871666E0
5.200454941E1,2.884414434E0,7.987056732E0,4.790199280E0
5.200654952E1,2.865260839E0,7.977479935E0,4.766256809E0
5.200854983E1,2.879626036E0,7.991845131E0,4.727949619E0
5.201055056E1,2.884414434E0,7.972691536E0,4.718372822E0
5.201255186E1,2.870049238E0,7.982268333E0,4.694430828E0
5.201455389E1,2.870049238E0,7.972691536E0,4.704007626E0
5.201655676E1,2.874837637E0,7.967903137E0,4.727949619E0
5.201856050E1,2.860472441E0,7.972691536E0,4.766256809E0
5.202056519E1,2.841318846E0,7.977479935E0,4.809352875E0
5.202257082E1,2.855684042E0,7.963114738E0,4.871602058E0
5.202457733E1,2.846107244E0,7.958326340E0,4.919486046E0
5.202658467E1,2.836530447E0,7.934384346E0,4.981735229E0
5.202859275E1,2.822165251E0,7.915230751E0,5.039196014E0
5.203060139E1,2.807800055E0,7.910442352E0,5.077503204E0
5.203261050E1,2.783858061E0,7.896077156E0,5.091868401E0
5.203461988E1,2.798223257E0,7.881711960E0,5.130175591E0
5.203662936E1,2.764704466E0,7.872135162E0,5.158905983E0
5.203863842E1,2.774281263E0,7.857769966E0,5.158905983E0
5.204064394E1,2.759916067E0,7.857769966E0,5.178059578E0
5.204264676E1,2.774281263E0,7.852981567E0,5.187636375E0
5.204464978E1,2.759916067E0,7.838616371E0,5.206789970E0
5.204665311E1,2.788646460E0,7.862558365E0,5.202001572E0
5.204865681E1,2.788646460E0,7.867346764E0,5.225943565E0
5.205066092E1,2.803011656E0,7.872135162E0,5.235520363E0
5.205266550E1,2.826953650E0,7.876923561E0,5.254673958E0
5.205467056E1,2.836530447E0,7.896077156E0,5.331288815E0
5.205667608E1,2.855684042E0,7.896077156E0,5.364807606E0
5.205868207E1,2.846107244E0,7.905653954E0,5.388749599E0
5.206068847E1,2.860472441E0,7.924807549E0,5.422268391E0
5.206269524E1,2.846107244E0,7.915230751E0,5.450998783E0
5.206470202E1,2.822165251E0,7.900865555E0,5.479729176E0
5.206670905E1,2.812588453E0,7.886500359E0,5.494094372E0
5.206871629E1,2.793434858E0,7.891288757E0,5.494094372E0
5.207072363E1,2.764704466E0,7.881711960E0,5.527613163E0
5.207273103E1,2.750339270E0,7.881711960E0,5.527613163E0
5.207473837E1,2.740762472E0,7.862558365E0,5.503671169E0
5.207674394E1,2.721608877E0,7.862558365E0,5.513247967E0
5.207875493E1,2.688089848E0,7.838616371E0,5.479729176E0
5.208075504E1,2.702455282E0,7.857769966E0,5.484517574E0
5.208275535E1,2.697666883E0,7.838616371E0,5.474940777E0
5.208475608E1,2.683301449E0,7.829039574E0,5.455787182E0
5.208675738E1,2.673724651E0,7.824251175E0,5.441421986E0
5.208875941E1,2.654571056E0,7.819462776E0,5.427056789E0
5.209076228E1,2.649782658E0,7.829039574E0,5.407903194E0
5.209276603E1,2.644994259E0,7.805097580E0,5.412691593E0
5.209477071E1,2.621052265E0,7.805097580E0,5.407903194E0
5.209677634E1,2.635417461E0,7.785943985E0,5.412691593E0
5.209878285E1,2.611475468E0,7.790732384E0,5.412691593E0
5.210079019E1,2.611475468E0,7.776367188E0,5.417479992E0
5.210279827E1,2.601898670E0,7.752425194E0,5.417479992E0
5.210480691E1,2.577956676E0,7.747636795E0,5.427056789E0
5.210681603E1,2.582745075E0,7.752425194E0,5.427056789E0
5.210882540E1,2.573168278E0,7.742848396E0,5.427056789E0
5.211083488E1,2.587533474E0,7.723694801E0,5.436633587E0
5.211284394E1,2.592321873E0,7.728483200E0,5.431845188E0
5.211484946E1,2.597110271E0,7.728483200E0,5.446210384E0
5.211685228E1,2.597110271E0,7.728483200E0,5.441421986E0
5.211885530E1,2.611475468E0,7.747636795E0,5.388749599E0
5.212085863E1,2.635417461E0,7.762001991E0,5.388749599E0
5.212286233E1,2.625840664E0,7.747636795E0,5.355230808E0
5.212486644E1,2.654571056E0,7.781155586E0,5.340865612E0
5.212687103E1,2.664147854E0,7.785943985E0,5.307346821E0
5.212887608E1,2.678513050E0,7.776367188E0,5.292981625E0
5.213088160E1,2.659359455E0,7.795520782E0,5.259462357E0
5.213288759E1,2.668936253E0,7.781155586E0,5.240308762E0
5.213489400E1,2.678513050E0,7.785943985E0,5.249885559E0
5.213690077E1,2.644994259E0,7.785943985E0,5.264250755E0
5.213890785E1,2.683301449E0,7.795520782E0,5.292981625E0
5.214091519E1,2.678513050E0,7.800309181E0,5.297770023E0
5.214292269E1,2.654571056E0,7.781155586E0,5.345654011E0
5.214493030E1,2.654571056E0,7.795520782E0,5.350442410E0
5.214694332E1,2.668936253E0,7.790732384E0,5.388749599E0
5.214894493E1,2.668936253E0,7.766790390E0,5.369596004E0
5.215094186E1,2.659359455E0,7.776367188E0,5.383961201E0
5.215293941E1,2.640205860E0,7.752425194E0,5.393537998E0
5.215493790E1,2.625840664E0,7.785943985E0,5.374384403E0
5.215693754E1,2.635417461E0,7.771578789E0,5.364807606E0
5.215893853E1,2.621052265E0,7.762001991E0,5.345654011E0
5.216094097E1,2.587533474E0,7.752425194E0,5.321712017E0
5.216294498E1,2.601898670E0,7.742848396E0,5.312135220E0
5.216495056E1,2.549226284E0,7.747636795E0,5.307346821E0
5.216695764E1,2.558803082E0,7.742848396E0,5.316923618E0
5.216896608E1,2.554014683E0,7.752425194E0,5.331288815E0
5.217097571E1,2.549226284E0,7.752425194E0,5.345654011E0
5.217298634E1,2.544437885E0,7.738059998E0,5.340865612E0
5.217499769E1,2.544437885E0,7.733271599E0,5.360019207E0
5.217700962E1,2.549226284E0,7.752425194E0,5.393537998E0
5.217902155E1,2.544437885E0,7.733271599E0,5.407903194E0
5.218103280E1,2.558803082E0,7.723694801E0,5.388749599E0
5.218303832E1,2.577956676E0,7.733271599E0,5.403114796E0
5.218504113E1,2.577956676E0,7.752425194E0,5.412691593E0
5.218704415E1,2.573168278E0,7.752425194E0,5.412691593E0
5.218904748E1,2.554014683E0,7.742848396E0,5.407903194E0
5.219105118E1,2.568379879E0,7.757213593E0,5.407903194E0
5.219305530E1,2.592321873E0,7.757213593E0,5.422268391E0
5.219505988E1,2.601898670E0,7.762001991E0,5.412691593E0
5.219706493E1,2.597110271E0,7.771578789E0,5.374384403E0
5.219907045E1,2.587533474E0,7.776367188E0,5.398326397E0
5.220107644E1,2.597110271E0,7.800309181E0,5.407903194E0
5.220308285E1,2.587533474E0,7.790732384E0,5.412691593E0
5.220508962E1,2.611475468E0,7.809885979E0,5.388749599E0
5.220709639E1,2.597110271E0,7.819462776E0,5.383961201E0
5.220910342E1,2.616263866E0,7.843404770E0,5.364807606E0
5.221111066E1,2.649782658E0,7.819462776E0,5.364807606E0
5.221311801E1,2.659359455E0,7.838616371E0,5.360019207E0
5.221512540E1,2.668936253E0,7.852981567E0,5.350442410E0
5.221713274E1,2.697666883E0,7.862558365E0,5.336077213E0
5.221913832E1,2.697666883E0,7.852981567E0,5.350442410E0
5.222114931E1,2.716820478E0,7.862558365E0,5.350442410E0
5.222314941E1,2.707243681E0,7.867346764E0,5.369596004E0
5.222514972E1,2.735974073E0,7.857769966E0,5.369596004E0
5.222715045E1,2.745550871E0,7.852981567E0,5.407903194E0
5.222915176E1,2.764704466E0,7.852981567E0,5.398326397E0
5.223115379E1,2.783858061E0,7.852981567E0,5.388749599E0
5.223315665E1,2.798223257E0,7.867346764E0,5.403114796E0
5.223516040E1,2.793434858E0,7.862558365E0,5.398326397E0
5.223716509E1,2.788646460E0,7.848193169E0,5.388749599E0
5.223917071E1,2.788646460E0,7.862558365E0,5.403114796E0
5.224117722E1,2.803011656E0,7.872135162E0,5.398326397E0
5.224318457E1,2.826953650E0,7.872135162E0,5.379172802E0
5.224519191E1,2.836530447E0,7.852981567E0,5.364807606E0
5.224719988E1,2.855684042E0,7.872135162E0,5.340865612E0
5.224920837E1,2.879626036E0,7.862558365E0,5.331288815E0
5.225121722E1,2.908356428E0,7.857769966E0,5.321712017E0
5.225322634E1,2.917933226E0,7.857769966E0,5.321712017E0
5.225523556E1,2.913144827E0,7.862558365E0,5.297770023E0
5.225724384E1,2.898779631E0,7.848193169E0,5.302558422E0
5.225924941E1,2.893991232E0,7.862558365E0,5.283404827E0
5.226125493E1,2.884414434E0,7.867346764E0,5.254673958E0
5.226325775E1,2.870049238E0,7.872135162E0,5.240308762E0
5.226526077E1,2.879626036E0,7.862558365E0,5.206789970E0
5.226726410E1,2.841318846E0,7.867346764E0,5.182847977E0
5.226926780E1,2.831742048E0,7.867346764E0,5.134963989E0
5.227127191E1,2.846107244E0,7.852981567E0,5.125387192E0
5.227327650E1,2.826953650E0,7.848193169E0,5.115810394E0
5.227528155E1,2.817376852E0,7.833827972E0,5.101445198E0
5.227728707E1,2.822165251E0,7.848193169E0,5.101445198E0
5.227929306E1,2.812588453E0,7.867346764E0,5.087080002E0
5.228129946E1,2.817376852E0,7.848193169E0,5.106233597E0
