"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.694049769E1,1.865543008E0,1.291632187E-2,3.015095472E0
4.694250499E1,1.990178823E0,-6.910897791E-2,3.071554661E0
4.694451228E1,2.105227232E0,-1.479384899E-1,3.134405136E0
4.694651972E1,2.211753607E0,-2.171806246E-1,3.198320866E0
4.694852722E1,2.306562185E0,-2.736395895E-1,3.263302088E0
4.695054014E1,2.392848492E0,-3.183806837E-1,3.328283072E0
4.695254087E1,2.469547510E0,-3.450122476E-1,3.392198801E0
4.695454176E1,2.538789511E0,-3.609912097E-1,3.452919006E0
4.695654300E1,2.602705479E0,-3.599259555E-1,3.511508465E0
4.695854478E1,2.659164429E0,-3.492733240E-1,3.567967415E0
4.696054717E1,2.701774836E0,-3.269027770E-1,3.623361111E0
4.696255030E1,2.739059210E0,-3.002711833E-1,3.675559044E0
4.696455426E1,2.766756058E0,-2.629869580E-1,3.722430706E0
4.696655905E1,2.788061380E0,-2.203764170E-1,3.766106367E0
4.696856467E1,2.798713923E0,-1.649827063E-1,3.805521250E0
4.697057108E1,2.798713923E0,-9.787109494E-2,3.838544369E0
4.697257748E1,2.793387651E0,-1.797632314E-2,3.861980200E0
4.697458457E1,2.778473854E0,7.789740711E-2,3.879024506E0
4.697659228E1,2.756103277E0,1.854890287E-1,3.888611794E0
4.697860050E1,2.725210667E0,3.058638275E-1,3.887546539E0
4.698060910E1,2.686861277E0,4.358259737E-1,3.881155014E0
4.698261795E1,2.641054869E0,5.743102431E-1,3.864110708E0
4.698462691E1,2.586726427E0,7.117292881E-1,3.839609623E0
4.698663545E1,2.526006460E0,8.555398583E-1,3.808717012E0
4.698864103E1,2.452503204E0,1.000415683E0,3.769302130E0
4.699064389E1,2.376869440E0,1.147422075E0,3.724561214E0
4.699264696E1,2.293778896E0,1.294428468E0,3.670232773E0
4.699465030E1,2.206427336E0,1.439304352E0,3.612708569E0
4.699665400E1,2.115880013E0,1.579919100E0,3.546662092E0
4.699865811E1,2.022136688E0,1.713077068E0,3.481681108E0
4.700066269E1,1.928393483E0,1.839843512E0,3.410308361E0
4.700266775E1,1.834650278E0,1.947435141E0,3.340001106E0
4.700467327E1,1.745168209E0,2.037982464E0,3.268628359E0
4.700667926E1,1.658881783E0,2.110420465E0,3.195125103E0
4.700868566E1,1.575791240E0,2.165814161E0,3.128013611E0
4.701069207E1,1.501222730E0,2.200967789E0,3.063032389E0
4.701269884E1,1.437307000E0,2.221207857E0,3.003377676E0
4.701470587E1,1.380848050E0,2.230795145E0,2.947983980E0
4.701671311E1,1.337172151E0,2.235056162E0,2.900047064E0
4.701872066E1,1.303083777E0,2.238252163E0,2.855306149E0
4.702072821E1,1.281778455E0,2.238252163E0,2.816956520E0
4.702273561E1,1.275386930E0,2.237186909E0,2.786063910E0
4.702474118E1,1.275386930E0,2.238252163E0,2.761562824E0
4.702674670E1,1.286039472E0,2.236121655E0,2.745583773E0
4.702875764E1,1.309475303E0,2.225468874E0,2.739192247E0
4.703075785E1,1.337172151E0,2.210555315E0,2.739192247E0
4.703275827E1,1.370195389E0,2.189249992E0,2.747714520E0
4.703475905E1,1.409610152E0,2.157292128E0,2.764758587E0
4.703676040E1,1.451155424E0,2.117877245E0,2.786063910E0
4.703876248E1,1.493765950E0,2.076332092E0,2.812695503E0
4.704076540E1,1.537441730E0,2.029460430E0,2.844653368E0
4.704276920E1,1.577921748E0,1.975131989E0,2.879806995E0
4.704477394E1,1.617336512E0,1.925064564E0,2.916026115E0
4.704677962E1,1.657816529E0,1.876062393E0,2.952244997E0
4.704878530E1,1.697231293E0,1.837712884E0,2.982072353E0
4.705079186E1,1.733450294E0,1.810016036E0,3.009769201E0
4.705279920E1,1.770734429E0,1.798298240E0,3.030009270E0
4.705480722E1,1.806953430E0,1.801494002E0,3.044923067E0
4.705681660E1,1.841041923E0,1.816407681E0,3.048118830E0
4.705882842E1,1.871934533E0,1.845169783E0,3.047053576E0
4.706083754E1,1.901761889E0,1.880323529E0,3.039596558E0
4.706285207E1,1.925197721E0,1.919738293E0,3.023617744E0
4.706485243E1,1.948633552E0,1.963414073E0,3.005508184E0
4.706685301E1,1.965677738E0,2.009220362E0,2.984202862E0
4.706885394E1,1.981656671E0,2.053961515E0,2.961832285E0
4.707085540E1,1.995505095E0,2.098702431E0,2.937331438E0
4.707285754E1,2.007223129E0,2.137052059E0,2.916026115E0
4.707486045E1,2.018940926E0,2.169009924E0,2.896851301E0
4.707686426E1,2.030658722E0,2.197772026E0,2.880872250E0
4.707886894E1,2.043442011E0,2.223338366E0,2.869154453E0
4.708087452E1,2.060486317E0,2.242513180E0,2.857436657E0
4.708288097E1,2.080726147E0,2.261687756E0,2.848914385E0
4.708488905E1,2.106292486E0,2.274471045E0,2.831870317E0
4.708689712E1,2.138250351E0,2.278732061E0,2.809499741E0
4.708890571E1,2.180860996E0,2.272340536E0,2.779672384E0
4.709091472E1,2.233058929E0,2.248904705E0,2.737061739E0
4.709292400E1,2.293778896E0,2.205228806E0,2.676341772E0
4.709493347E1,2.370477915E0,2.143443584E0,2.601773262E0
4.709693384E1,2.457829475E0,2.063548803E0,2.509095430E0
4.709893467E1,2.557964325E0,1.960218310E0,2.397242785E0
4.710093618E1,2.674077988E0,1.838778257E0,2.273672104E0
4.710293847E1,2.801909685E0,1.698163390E0,2.133057356E0
4.710494165E1,2.941459179E0,1.538373828E0,1.981789827E0
4.710694577E1,3.093791962E0,1.362605333E0,1.816673994E0
4.710895087E1,3.255712032E0,1.174053669E0,1.648362279E0
4.711095691E1,3.431480408E0,9.759146571E-1,1.471528530E0
4.711296384E1,3.614705801E0,7.692534924E-1,1.289368510E0
4.711497155E1,3.804322720E0,5.551354885E-1,1.110404134E0
4.711697993E1,4.000331402E0,3.367564678E-1,9.282441139E-1
4.711898889E1,4.201665878E0,1.151816323E-1,7.514103651E-1
4.712099821E1,4.405131340E0,-1.042626798E-1,5.735113025E-1
4.712300795E1,4.612857819E0,-3.237069845E-1,4.051996469E-1
4.712501769E1,4.821649551E0,-5.324986577E-1,2.400837988E-1
4.712702493E1,5.027245522E0,-7.348987460E-1,8.029424399E-2
4.712903045E1,5.232841492E0,-9.277114868E-1,-7.416898012E-2
4.713103327E1,5.435241222E0,-1.110936761E0,-2.211753577E-1
4.713303629E1,5.631249905E0,-1.286705375E0,-3.639206886E-1
4.713503962E1,5.820867062E0,-1.456082225E0,-5.013396740E-1
4.713704332E1,6.000896454E0,-1.614806533E0,-6.313018799E-1
4.713904743E1,6.172403812E0,-1.766073942E0,-7.570029497E-1
4.714105202E1,6.333258629E0,-1.914145589E0,-8.773777485E-1
4.714305707E1,6.482395649E0,-2.054760456E0,-9.892304540E-1
4.714506259E1,6.618749142E0,-2.193244696E0,-1.098952651E0
4.714706858E1,6.744450569E0,-2.330663681E0,-1.201217890E0
4.714907499E1,6.859498978E0,-2.464886904E0,-1.292830586E0
4.715108176E1,6.968155861E0,-2.594849110E0,-1.378051639E0
4.715308853E1,7.065094948E0,-2.719484806E0,-1.456881166E0
4.715509556E1,7.160968304E0,-2.840924978E0,-1.530384421E0
4.715710280E1,7.252581120E0,-2.957038641E0,-1.602822304E0
4.715911019E1,7.339932919E0,-3.069956541E0,-1.669933915E0
4.716111764E1,7.428349495E0,-3.180744171E0,-1.738110781E0
4.716312504E1,7.516766548E0,-3.290466309E0,-1.805222392E0
4.716513061E1,7.604118347E0,-3.396992683E0,-1.878725648E0
4.716714160E1,7.697861195E0,-3.500323057E0,-1.946902514E0
4.716914176E1,7.795865536E0,-3.602588415E0,-2.018275023E0
4.717114212E1,7.890674114E0,-3.700592756E0,-2.086452007E0
4.717314285E1,7.990808964E0,-3.795401096E0,-2.154628754E0
4.717514415E1,8.094139099E0,-3.888079166E0,-2.224936247E0
4.717714618E1,8.198534966E0,-3.978626490E0,-2.288851976E0
4.717914905E1,8.306126595E0,-4.068108559E0,-2.351702690E0
4.718115280E1,8.413718224E0,-4.154395103E0,-2.411357403E0
4.718315748E1,8.520244598E0,-4.241746426E0,-2.467816353E0
4.718516311E1,8.623575211E0,-4.331228733E0,-2.525340557E0
4.718716962E1,8.727971077E0,-4.430298328E0,-2.577538490E0
4.718917696E1,8.830236435E0,-4.535759449E0,-2.627605915E0
4.719118431E1,8.929306030E0,-4.652938366E0,-2.676608086E0
4.719319228E1,9.025179863E0,-4.785031319E0,-2.725610256E0
4.719520077E1,9.123184204E0,-4.932037354E0,-2.776742935E0
4.719720962E1,9.785778046E0,-5.092892170E0,-2.822549105E0
4.719921874E1,9.361803055E0,-5.261203766E0,-2.869420767E0
4.720122795E1,9.400153160E0,-5.432711601E0,-2.917357683E0
4.720323634E1,9.532245636E0,-5.606349468E0,-2.965294600E0
4.720524186E1,9.620662689E0,-5.779987335E0,-3.016427040E0
4.720724467E1,9.712274551E0,-5.951494694E0,-3.068624973E0
4.720924769E1,9.796430588E0,-6.121936798E0,-3.122953415E0
4.721125103E1,9.877390862E0,-6.293444633E0,-3.181543112E0
4.721325472E1,9.953024864E0,-6.473474026E0,-3.244393587E0
4.721525884E1,1.002759266E1,-6.663090706E0,-3.313635826E0
4.721726342E1,1.009470463E1,-6.863360405E0,-3.389269352E0
4.721926847E1,1.016181660E1,-7.076413155E0,-3.463837862E0
4.722127400E1,1.023105812E1,-7.295857430E0,-3.543732643E0
4.722327999E1,1.030030060E1,-7.521693230E0,-3.622562170E0
4.722528639E1,1.036954212E1,-7.750725269E0,-3.701391697E0
4.722729702E1,1.044304562E1,-7.979756832E0,-3.781286478E0
4.722930764E1,1.051335335E1,-8.202397346E0,-3.859050751E0
4.723131420E1,1.058898735E1,-8.423972130E0,-3.933619261E0
4.723331978E1,1.066142464E1,-8.633829117E0,-4.006057262E0
4.723533077E1,1.073492813E1,-8.878839493E0,-4.074234009E0
4.723734202E1,1.080417061E1,-9.347555161E0,-4.138149738E0
4.723935327E1,1.086595535E1,-9.036498070E0,-4.197804451E0
4.724134202E1,1.092348003E1,-9.304944992E0,-4.247871876E0
4.724333139E1,1.097354698E1,-9.401884079E0,-4.290482521E0
4.724532202E1,1.101935387E1,-9.484973907E0,-4.325636387E0
4.724731446E1,1.105983353E1,-9.553151131E0,-4.351202488E0
4.724930920E1,1.109179115E1,-9.596826553E0,-4.368246555E0
4.725130655E1,1.111735725E1,-9.625589371E0,-4.373572826E0
4.725330670E1,1.113653278E1,-9.636241913E0,-4.368246555E0
4.725530978E1,1.114718533E1,-9.626654625E0,-4.349071980E0
4.725731577E1,1.115144634E1,-9.602153778E0,-4.312852859E0
4.725932457E1,1.114398956E1,-9.552085876E0,-4.261720181E0
4.726133592E1,1.113227177E1,-9.488169670E0,-4.191412926E0
4.726334946E1,1.110350895E1,-9.402949333E0,-4.109387875E0
4.726536561E1,1.106515980E1,-9.299618721E0,-4.015644550E0
4.726738176E1,1.100976562E1,-9.177113533E0,-3.910183430E0
4.726939874E1,1.093732834E1,-9.039693832E0,-3.795134783E0
4.727141608E1,1.084678078E1,-8.885231018E0,-3.673694849E0
4.727343103E1,1.074238491E1,-8.725440979E0,-3.545863152E0
4.727543931E1,1.061668396E1,-8.554999352E0,-3.414835691E0
4.727743457E1,1.047074223E1,-8.366447449E0,-3.285938740E0
4.727943050E1,1.031095314E1,-8.164047241E0,-3.154911518E0
4.728142748E1,1.013092327E1,-7.944602966E0,-3.024949312E0
4.728342582E1,9.934914589E0,-7.711310387E0,-2.893921852E0
4.728542571E1,9.725058556E0,-7.462038517E0,-2.760763884E0
4.728742738E1,9.499221802E0,-7.195722580E0,-2.628671169E0
4.728943087E1,9.266994476E0,-6.914493084E0,-2.497643709E0
4.729143618E1,9.018788338E0,-6.653503418E0,-2.366616249E0
4.729344327E1,8.764190674E0,-6.165612698E0,-2.235589027E0
4.729545202E1,8.521309853E0,-6.063347340E0,-2.106692076E0
4.729746222E1,8.071768761E0,-5.690505028E0,-1.978860378E0
4.729947363E1,7.998265743E0,-5.370925903E0,-1.854224563E0
4.730148597E1,7.654185772E0,-5.037498474E0,-1.732784510E0
4.730349910E1,7.376151562E0,-4.704071045E0,-1.615605474E0
4.730551222E1,7.091726303E0,-4.372774124E0,-1.500556946E0
4.730752264E1,6.801974773E0,-4.041477203E0,-1.382312775E0
4.730953118E1,6.512222767E0,-3.716571569E0,-1.267264247E0
4.731153676E1,6.218210220E0,-3.403384209E0,-1.156476855E0
4.731354774E1,5.923131943E0,-3.091261864E0,-1.044624209E0
4.731554785E1,5.624858379E0,-2.784466028E0,-9.338367581E-1
4.731754816E1,5.323388577E0,-2.480865955E0,-8.241145611E-1
4.731954889E1,5.018723488E0,-2.185787916E0,-7.165229321E-1
4.732155019E1,4.710862160E0,-1.894970894E0,-6.089313030E-1
4.732355222E1,4.395544052E0,-1.613741279E0,-4.981439114E-1
4.732555509E1,4.077030182E0,-1.341033816E0,-3.894870281E-1
4.732755884E1,3.754255295E0,-1.078978896E0,-2.829606533E-1
4.732956353E1,3.428284645E0,-8.233156204E-1,-1.743037701E-1
4.733156915E1,3.102313995E0,-5.697829127E-1,-6.990792602E-2
4.733357478E1,2.775278091E0,-3.279680312E-1,3.768370301E-2
4.733558129E1,2.451437950E0,-9.680583328E-2,1.442100704E-1
4.733758863E1,2.127597809E0,1.311605871E-1,2.496711612E-1
4.733959670E1,1.808018684E0,3.538006842E-1,3.551322520E-1
4.734160535E1,1.491635442E0,5.753754973E-1,4.605933726E-1
4.734361446E1,1.178447962E0,7.980156541E-1,5.639239550E-1
4.734562384E1,8.748477697E-1,1.017459989E0,6.619281769E-1
4.734763332E1,5.755086541E-1,1.236904263E0,7.567366362E-1
4.734964243E1,2.846917212E-1,1.455283284E0,8.504798412E-1
4.735164800E1,-3.994738683E-3,1.668336034E0,9.357009530E-1
4.735365087E1,-2.841590643E-1,1.873931885E0,1.016660929E0
4.735565394E1,-5.568665862E-1,2.071005583E0,1.093359947E0
4.735765728E1,-8.253130317E-1,2.258491993E0,1.165797949E0
4.735966097E1,-1.085237384E0,2.432130098E0,1.232909560E0
4.736166509E1,-1.334509015E0,2.595115423E0,1.295760036E0
4.736366967E1,-1.578454375E0,2.748513460E0,1.354349613E0
4.736567472E1,-1.813877702E0,2.893389225E0,1.411873817E0
4.736768024E1,-2.035452604E0,3.031873465E0,1.467267513E0
4.736968624E1,-2.252766371E0,3.169292450E0,1.521595955E0
4.737169222E1,-2.457296848E0,3.304580927E0,1.576989651E0
4.737369863E1,-2.649044275E0,3.441999912E0,1.630252838E0
4.737570540E1,-2.828008652E0,3.582614899E0,1.684581280E0
4.737771248E1,-2.998450756E0,3.721099138E0,1.738909721E0
4.737971993E1,-3.158240318E0,3.856387615E0,1.791107655E0
4.738172738E1,-3.309507847E0,3.988480330E0,1.847566605E0
4.738373488E1,-3.453318357E0,4.120573044E0,1.901895046E0
4.738574780E1,-3.587541580E0,4.252665520E0,1.957288742E0
4.738774816E1,-3.713242769E0,4.381562710E0,2.011617184E0
4.738974874E1,-3.833617449E0,4.508328915E0,2.063815117E0
4.739174967E1,-3.946535587E0,4.632964611E0,2.119208813E0
4.739375113E1,-4.051996708E0,4.756535530E0,2.171406746E0
4.739575327E1,-4.150001049E0,4.873714447E0,2.224669933E0
4.739775618E1,-4.241613388E0,4.984501839E0,2.274737358E0
4.739975998E1,-4.328965187E0,5.088897705E0,2.321609020E0
4.740176467E1,-4.408859730E0,5.182640553E0,2.366349936E0
4.740377025E1,-4.484493732E0,5.267861843E0,2.406830072E0
4.740577670E1,-4.556931496E0,5.343495369E0,2.444114208E0
4.740778394E1,-4.627238750E0,5.411672592E0,2.478202820E0
4.740979118E1,-4.697546482E0,5.476653576E0,2.510160685E0
4.741179905E1,-4.758266449E0,5.538438797E0,2.535727024E0
4.741380743E1,-4.823247433E0,5.593832493E0,2.561293364E0
4.741581618E1,-4.880771637E0,5.647095680E0,2.582598448E0
4.741782519E1,-4.938295841E0,5.697163105E0,2.600708008E0
4.741983431E1,-4.991559029E0,5.735512733E0,2.615621805E0
4.742184275E1,-5.037365437E0,5.770666122E0,2.626274347E0
4.742384827E1,-5.082106590E0,5.799428463E0,2.632665873E0
4.742585108E1,-5.121521473E0,5.819668293E0,2.640122890E0
4.742785410E1,-5.155609608E0,5.837778091E0,2.643318653E0
4.742985743E1,-5.188632965E0,5.848430634E0,2.646514416E0
4.743186113E1,-5.217394829E0,5.853756905E0,2.648644924E0
4.743386524E1,-5.245091915E0,5.853756905E0,2.653971195E0
4.743586983E1,-5.272788525E0,5.849495888E0,2.655036449E0
4.743787488E1,-5.301550865E0,5.842039108E0,2.656101704E0
4.743988040E1,-5.331377983E0,5.828190327E0,2.657166958E0
4.744188639E1,-5.362270832E0,5.813276768E0,2.658232212E0
4.744389280E1,-5.393163681E0,5.796232700E0,2.658232212E0
4.744590160E1,-5.425121307E0,5.777057648E0,2.659297466E0
4.744791040E1,-5.458144665E0,5.754687309E0,2.656101704E0
4.744991926E1,-5.494363308E0,5.728055954E0,2.653971195E0
4.745192618E1,-5.531647682E0,5.692902088E0,2.650775433E0
4.745393176E1,-5.571062565E0,5.656682968E0,2.645449162E0
4.745593738E1,-5.613673210E0,5.613007069E0,2.635861635E0
4.745793524E1,-5.660544872E0,5.562940121E0,2.624143839E0
4.745993368E1,-5.708481312E0,5.507545948E0,2.612425804E0
4.746193295E1,-5.758548737E0,5.446825981E0,2.598577499E0
4.746393332E1,-5.811811924E0,5.377583981E0,2.585794449E0
4.746593493E1,-5.866140366E0,5.306211472E0,2.571945906E0
4.746793790E1,-5.921534061E0,5.234838486E0,2.555966854E0
4.746994228E1,-5.973731995E0,5.164531231E0,2.541053295E0
4.747194806E1,-6.022734165E0,5.099550247E0,2.522943735E0
4.747395514E1,-6.068540573E0,5.035634518E0,2.508030176E0
4.747596342E1,-6.110085964E0,4.975979805E0,2.487790108E0
4.747797274E1,-6.142044067E0,4.920586109E0,2.467550039E0
4.747998290E1,-6.164414406E0,4.871583939E0,2.448375225E0
4.748199368E1,-6.180393219E0,4.833234310E0,2.428135395E0
4.748400499E1,-6.185719490E0,4.799145699E0,2.408960581E0
4.748601629E1,-6.184654236E0,4.778905869E0,2.388720512E0
4.748802629E1,-6.177197456E0,4.766122818E0,2.371676445E0
4.749003186E1,-6.162283897E0,4.755470276E0,2.350371122E0
4.749204285E1,-6.139913082E0,4.748013020E0,2.332261562E0
4.749404300E1,-6.115412235E0,4.745882511E0,2.312021494E0
4.749604337E1,-6.088780880E0,4.746947765E0,2.294977427E0
4.749804410E1,-6.052561760E0,4.749078274E0,2.275802612E0
4.750004540E1,-6.015277386E0,4.751208782E0,2.257693052E0
4.750204743E1,-5.976927757E0,4.757600784E0,2.241714239E0
4.750405030E1,-5.936448097E0,4.762927055E0,2.223604679E0
4.750605405E1,-5.897033215E0,4.770383835E0,2.204429865E0
4.750805874E1,-5.857618332E0,4.772514343E0,2.186320543E0
4.751006436E1,-5.816072941E0,4.772514343E0,2.167145729E0
4.751207087E1,-5.775593281E0,4.763992310E0,2.143709898E0
4.751407738E1,-5.738308907E0,4.746947765E0,2.120274067E0
4.751608467E1,-5.697828770E0,4.720316410E0,2.089381456E0
4.751809264E1,-5.659479618E0,4.687293053E0,2.058488846E0
4.752010118E1,-5.625391006E0,4.647878647E0,2.023335218E0
4.752211087E1,-5.592367649E0,4.599941730E0,1.980724573E0
4.752412254E1,-5.557214260E0,4.544548035E0,1.933853030E0
4.752613202E1,-5.524190903E0,4.480631828E0,1.882720351E0
4.752813759E1,-5.491167545E0,4.406063557E0,1.825196147E0
4.753014311E1,-5.454948902E0,4.320842266E0,1.762345552E0
4.753214592E1,-5.421925545E0,4.227099419E0,1.693103433E0
4.753414894E1,-5.387837410E0,4.119507790E0,1.622796059E0
4.753615228E1,-5.351618290E0,4.002328873E0,1.547162294E0
4.753815597E1,-5.313268661E0,3.878758192E0,1.470463276E0
4.754016009E1,-5.277049541E0,3.744534969E0,1.391633749E0
4.754216467E1,-5.238700390E0,3.602854729E0,1.310673714E0
4.754416972E1,-5.197154999E0,3.451587439E0,1.226517916E0
4.754617524E1,-5.151348591E0,3.293928385E0,1.141296864E0
4.754818124E1,-5.100215912E0,3.127747297E0,1.057140946E0
4.755018764E1,-5.050148487E0,2.962631226E0,9.697893858E-1
4.755219405E1,-4.992624283E0,2.793254375E0,8.824377656E-1
4.755420082E1,-4.931904316E0,2.623877525E0,7.950861454E-1
4.755620790E1,-4.869053841E0,2.455565929E0,7.098650336E-1
4.755821519E1,-4.801942348E0,2.296841621E0,6.278397441E-1
4.756022275E1,-4.729504108E0,2.148769855E0,5.468797088E-1
4.756223030E1,-4.653870583E0,2.011350870E0,4.712460041E-1
4.756423769E1,-4.572910309E0,1.884584546E0,4.030691385E-1
4.756624327E1,-4.489820004E0,1.771666646E0,3.402185738E-1
4.756825426E1,-4.406729221E0,1.668336034E0,2.848248780E-1
4.757025436E1,-4.318312645E0,1.575658083E0,2.379532605E-1
4.757225467E1,-4.230960846E0,1.489371777E0,1.985385120E-1
4.757425540E1,-4.142543793E0,1.414803267E0,1.697763950E-1
4.757625670E1,-4.058388233E0,1.345561147E0,1.484711170E-1
4.757825874E1,-3.975297689E0,1.284841061E0,1.346226931E-1
4.758026160E1,-3.893272400E0,1.229447365E0,1.292963773E-1
4.758226535E1,-3.816573381E0,1.180445313E0,1.282311082E-1
4.758427004E1,-3.742004871E0,1.132508397E0,1.324921697E-1
4.758627566E1,-3.667436361E0,1.086702108E0,1.420795321E-1
4.758828217E1,-3.598194361E0,1.043026209E0,1.548627019E-1
4.759028868E1,-3.530017376E0,1.000415683E0,1.665806025E-1
4.759229597E1,-3.461840630E0,9.599357247E-1,1.772332340E-1
4.759430394E1,-3.394728899E0,9.173251390E-1,1.878858805E-1
4.759631249E1,-3.324421406E0,8.715187907E-1,1.953427196E-1
4.759832217E1,-3.291398287E0,8.502135277E-1,2.027995586E-1
4.760033024E1,-3.309507847E0,8.693882823E-1,2.081258893E-1
4.760233847E1,-3.370227814E0,9.141293764E-1,1.921469271E-1
4.760434676E1,-3.428817272E0,9.514135718E-1,1.612542868E-1
4.760635452E1,-3.463971138E0,9.897630811E-1,1.133174226E-1
4.760836009E1,-3.475688934E0,1.061135769E0,5.259739235E-2
4.761036561E1,-3.458644629E0,1.178314686E0,-2.197106183E-2
4.761236842E1,-3.395794153E0,1.378584266E0,-1.071921512E-1
4.761437144E1,-3.287137270E0,1.792971849E0,-2.020006180E-1
4.761637478E1,-3.140130997E0,2.211620569E0,-3.010701239E-1
4.761837847E1,-2.984602451E0,2.581266880E0,-4.033354521E-1
4.762038259E1,-2.824812889E0,2.849713326E0,-5.162534118E-1
4.762238717E1,-2.661827564E0,3.020155668E0,-6.483460665E-1
4.762439222E1,-2.496711731E0,3.085136652E0,-7.964177132E-1
4.762639853E1,-2.351835728E0,3.097919941E0,-9.562072754E-1
4.762840483E1,-2.211220980E0,3.054244041E0,-1.127714753E0
4.763041150E1,-2.061018944E0,2.932803869E0,-1.319462180E0
4.763241847E1,-1.900164008E0,2.784732342E0,-1.518666506E0
4.763442571E1,-1.719069242E0,2.624942780E0,-1.716805458E0
4.763643311E1,-1.513473272E0,2.469414234E0,-1.901096106E0
4.763844061E1,-1.292963743E0,2.380997419E0,-2.058755159E0
4.764045353E1,-1.083106756E0,2.383127928E0,-2.176999331E0
4.764245462E1,-8.881635666E-1,2.432130098E0,-2.254763603E0
4.764445587E1,-7.177214026E-1,2.477936506E0,-2.296308994E0
4.764645743E1,-5.707150102E-1,2.502437353E0,-2.311222553E0
4.764845946E1,-4.439486265E-1,2.486458540E0,-2.297374249E0
4.765046207E1,-3.406180441E-1,2.425738573E0,-2.268612146E0
4.765246535E1,-2.564622164E-1,2.318146944E0,-2.227066755E0
4.765446936E1,-1.861548275E-1,2.173270941E0,-2.183391094E0
4.765647415E1,-1.286305785E-1,2.002828836E0,-2.142910957E0
4.765847972E1,-7.323687524E-2,1.813211918E0,-2.104561567E0
4.766048603E1,-1.890842989E-2,1.618268609E0,-2.069407701E0
4.766249300E1,3.542001545E-2,1.427586436E0,-2.036384583E0
4.766450061E1,9.720530361E-2,1.246491671E0,-2.001230955E0
4.766650874E1,1.621863842E-1,1.079245210E0,-1.962881446E0
4.766851722E1,2.303632647E-1,9.311735630E-1,-1.919205666E0
4.767052597E1,3.049317300E-1,8.001461625E-1,-1.865942478E0
4.767253483E1,3.848264813E-1,6.893587112E-1,-1.808418155E0
4.767454363E1,4.647212625E-1,5.913544893E-1,-1.744502425E0
4.767654920E1,5.467465520E-1,5.071986318E-1,-1.673129678E0
4.767855207E1,6.298371553E-1,4.336954653E-1,-1.601757050E0
4.768055514E1,7.129276991E-1,3.740406930E-1,-1.528253794E0
4.768255847E1,7.949529886E-1,3.207775056E-1,-1.454750657E0
4.768456217E1,8.737825155E-1,2.707101107E-1,-1.381247520E0
